codigo;codigo1;codigo2;codigo3;codigo4;nombre;costo_sud;pvp_sud;disponibilidad_sud;min_ofer_sud;costo_k;pvp_k;min_ofer_k;ofer_k;precio_descuento_k;disponibilidad_k;disponibilidad_k_cc;disponibilidad_k_sfe;costo_doan;pvp_doan;disponibilidad_doan;costo_lider;pvp_lider;costo_descuento_lider;pvp_descuento_lider;compra_minima_descuento_lider;marca;costo_cannon;pvp_cannon;costo_indio;pvp_indio;disponibilidad_indio;costo_monroe;costo_noTRF_monroe;pvp_monroe;min_ofer_monroe;disponibilidad_monroe;mkt
7891150095618;;;;;DOVE PIEL SENSIBLE 90 GR JAB;1410.8;2329;D;1;1340.79;2199.0;-;-;;D;D;F;1423.32;2349;D;1493.18;2469.0;-;-;-;;-;-;-;-;-;1454.28;1454.28;2399;;D;-
7891150095700;;;;;DOVE PIEL SENSIBLE 3X90 GR JAB;3793.45;6259;D;1;3605.18;5949.0;-;-;;D;D;F;3827.08;6299;D;4014.91;6629.0;-;-;-;;-;-;-;-;-;3910.31;3910.31;6459;;F;-
7795513274682;;;;;GRAVITON DEFENSAS 10 SOB 4 GR SUP DIE;6294.07;10389;D;1;5702.17;9399.0;2.0;TRF;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5701.15;6244.66;9399;2.0;D;-
7790250040781;;;;;BABYSEC ULTRASOFT XG 8 PAN;2834.5;4679;D;1;;;-;-;;-;-;-;1868.02;3089;D;1858.99;3069.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7790250040798;;;;;BABYSEC ULTRASOFT XXG 8 PAN;2834.5;4679;D;1;;;-;-;;-;-;-;1868.02;3089;D;1858.99;3069.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7790250042051;;;;;BABYSEC ULTRASOFT M 48 PAN;11810.35;19489;D;1;;;-;-;;-;-;-;7491.16;12369;D;7459.61;12299.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7790250042198;;;;;BABYSEC SUPER PREMIUM P 30 PAN;11378.93;18779;D;1;;;-;-;;-;-;-;-;-;-;7445.99;12289.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7790250042181;;;;;BABYSEC SUPER PREMIUM M 48 PAN;17068.38;28169;D;1;;;-;-;;-;-;-;-;-;-;11168.98;18429.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7790250042174;;;;;BABYSEC SUPER PREMIUM G 60 PAN;26153.09;43159;D;1;;;-;-;;-;-;-;-;-;-;17113.69;28239.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7790250042167;;;;;BABYSEC SUPER PREMIUM XG 48 PAN;26153.09;43159;F;1;;;-;-;;-;-;-;-;-;-;17113.69;28239.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7790250042150;;;;;BABYSEC SUPER PREMIUM XXG 44 PAN;26153.09;43159;D;1;;;-;-;;-;-;-;-;-;-;17113.69;28239.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7792981070440;;;;;ENA 100% WHEY FRUTILLA 900 GR SUP DIE;37066.22;61159;D;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7792981063091;;;;;ENA PURE COLAG NEUTRO 345GR SUP DIE;22752.96;37549;D;1;24676.85;40699.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22418.59;22418.59;36999;;D;-
7792981063084;;;;;ENA PURE COLAG LIMON 363GR SUP DIE;22752.96;37549;F;1;24676.85;40699.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22418.59;22418.59;36999;;F;-
7792981063114;;;;;ENA PURE COLAG BLUEBERRY 349GR SUP DIE;22752.96;37549;D;1;24676.85;40699.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22418.59;22418.59;36999;;F;-
7792981070426;;;;;ENA WHEY COLAG TRUE CHOC 750GR SUP DIE;33644.73;55499;D;1;36489.58;60199.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33150.30;33150.30;54699;;F;-
7792981070433;;;;;ENA WHEY COLAG TRUE VAINI 750GR SUP DIE;33644.73;55499;D;1;36489.58;60199.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33150.30;33150.30;54699;;F;-
7798095330753;;;;;ECELON PG LOCION 250 ML;30479.65;50299;D;1;33822.69;55799.0;-;-;;D;D;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30031.84;30031.84;49559;;D;-
3499320012485;;;;;CETAPHIL PRO AR ESPUMA 236 ML LIMP;27729.9;45759;D;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27322.49;27322.49;45089;;D;-
3499320012492;;;;;CETAPHIL PRO AR HIDR FPS30 C/COL 50M CRE;32826.68;54169;D;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32344.38;32344.38;53369;;D;-
7791293050829;7791293044361;;;;LUX BOTAN ORQUI NEGRA 3X120 GR JAB;2197.83;3629;F;1;2088.75;3449.0;-;-;;D;D;F;2217.3;3659;F;2326.14;3839.0;-;-;-;;-;-;-;-;-;2265.53;2265.53;3739;;D;-
7791293050812;;;;;LUX BOTAN LIRIO AZUL 3X120 GR JAB;2197.83;3629;D;1;2088.75;3449.0;-;-;;D;D;F;2217.3;3659;D;2326.14;3839.0;-;-;-;;-;-;-;-;-;2265.53;2265.53;3739;;F;-
7791293050836;7791293044378;;;;LUX BOTAN ROSAS FRAN 3X120 GR JAB;2197.83;3629;D;1;2088.75;3449.0;-;-;;F;F;F;2217.3;3659;F;2326.14;3839.0;-;-;-;;-;-;-;-;-;2265.53;2265.53;3739;;F;-
7791293050805;;;;;LUX BOTAN JAZMIN CREM 3X120 GR JAB;2197.83;3629;D;1;2088.75;3449.0;-;-;;D;D;F;2217.3;3659;F;2326.14;3839.0;-;-;-;;-;-;-;-;-;2265.53;2265.53;3739;;F;-
7791293050843;;;;;LUX BOTAN JAZMIN CREM 120 GR JAB;790.32;1299;D;1;751.1;1239.0;-;-;;D;D;F;-;-;-;836.47;1389.0;-;-;-;;-;-;-;-;-;814.68;814.68;1349;;F;-
7791293050850;;;;;LUX BOTAN LIRIO AZUL 120 GR JAB;790.32;1299;D;1;751.1;1239.0;-;-;;F;F;F;797.33;1299;D;836.47;1389.0;-;-;-;;-;-;-;-;-;814.68;814.68;1349;;D;-
7791293050867;;;;;LUX BOTAN ORQUI NEGRA 120 GR JAB;790.32;1299;D;1;751.1;1239.0;-;-;;F;F;F;797.33;1299;D;836.47;1389.0;-;-;-;;-;-;-;-;-;814.68;814.68;1349;;D;-
7791293050874;7791293044279;;;;LUX BOTAN ROSAS FRAN 120 GR JAB;790.32;1299;D;1;751.1;1239.0;-;-;;D;D;F;797.33;1299;D;836.47;1389.0;-;-;-;;-;-;-;-;-;814.68;814.68;1349;;F;-
7891150090682;;;;;LUX BOTAN ORQUI NEGRA 250 ML JAB LIQ;2737.01;4499;D;1;2601.17;4299.0;-;-;;D;D;F;2761.25;4559;D;2896.79;4789.0;-;-;-;;-;-;-;-;-;2821.33;2821.33;4659;;D;-
7891150090675;;;;;LUX BOTAN ROSAS FRAN 250 ML JAB LIQ;2737.01;4499;D;1;2601.17;4299.0;-;-;;D;D;F;2761.25;4559;D;2896.79;4789.0;-;-;-;;-;-;-;-;-;2821.33;2821.33;4659;;D;-
7798051854637;;;;;CLEANEX 200 ML AGUA MICELAR;14764.59;24369;D;1;14927.77;24639.0;-;-;;D;D;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14547.69;14547.69;23999;;F;-
7798051854880;;;;;PANADERM AE 750 ML EMU;45079.33;74389;D;1;45577.52;75199.0;-;-;;D;D;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44417.05;44417.05;73289;;D;-
7791600070250;;;;;CRANDALL LEGEND EDT 90 ML MASC;11591.36;19129;D;1;;;-;-;;-;-;-;12338.79;20359;D;11755.04;19399.0;-;-;-;;10630.17;18079;-;-;-;11541.32;11541.32;19049;;D;-
7502235821267;;;;;GUM SOFT-PICKS CONFORT 32 UNI HIL DEN;5902.63;9739;F;1;6170.85;10189.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;6538.83;10789.0;F;5922.37;5922.37;9779;;D;-
7702026147921;;;;;TENA DISCREET MAXI NIGHT 30U TOA HIG;22899.5;37789;F;1;23602.06;38949.0;-;-;;D;D;F;24112.07;39789;D;-;-;-;-;-;-;-;-;-;-;-;24372.84;24372.84;40199;;D;-
7793066700245;;;;;BEBEFANTITOS BOLSA AGUA OSO 350ML ACC;9745.34;16089;F;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7793066700269;;;;;BEBEFANTITOS BOLSA AGUA CONEJO 350ML ACC;9745.34;16089;F;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7793066700252;;;;;BEBEFANTITOS BOLSA AGUA PERRO 350ML ACC;9745.34;16089;F;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7793066700061;;;;;BEBEFANTITOS BOLSA AGUA PANDA 350ML ACC;9745.34;16089;F;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7790940518057;;;;;DONCELLA INCONTINENCIA SUPER 10U TOA HIG;3376.38;5579;F;1;2907.76;4799.0;-;-;;D;D;F;-;-;-;2580.22;4259.0;-;-;-;0.1;-;-;-;-;-;-;-;-;-;-;-
7790940518040;;;;;DONCELLA INCONTINENCIA MAXI 10U TOA HIG;2876.8;4749;F;1;2477.51;4089.0;-;-;;D;D;F;-;-;-;2198.43;3629.0;-;-;-;0.1;-;-;-;-;-;-;-;-;-;-;-
7790250042754;;;;;BABYSEC PREMIUM SOFT CH 12 PAN;3285.18;5429;F;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7790250042952;;;;;BABYSEC PREMIUM SOFT M 8 PAN;3284.7;5429;D;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7790250042969;;;;;BABYSEC PREMIUM SOFT G 8 PAN;3284.7;5429;D;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7790250042877;;;;;BABYSEC PREMIUM SOFT XG 8 PAN;3285.16;5429;D;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7790250042907;;;;;BABYSEC PREMIUM SOFT XXG 8 PAN;3285.16;5429;D;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7796285290863;;;;;EVA GINA INTIMO 30ML SERUM;7394.82;12199;D;1;7983.29;13179.0;-;-;;D;D;D;5610.33;9259;D;-;-;-;-;-;-;-;-;-;-;-;7637.50;7637.50;12599;;D;-
7896009498978;;;;;SENSODYNE COMPLETE PROTECT 140G CRE DEN;5987.72;9889;D;1;6005.52;9899.0;-;-;;D;D;D;4346.85;7179;D;-;-;-;-;-;-;-;-;6059.67;9999.0;D;6101.62;6101.62;10069;;D;-
7896009498794;;;;;SENSODYNE COMPLETE PROTECT 90G CRE DEN;4662.95;7699;D;1;4676.81;7699.0;-;-;;D;D;D;3385.14;5589;D;3756.53;6199.0;-;-;-;0.25;-;-;4719.08;7789.0;D;4751.64;4751.64;7849;;D;-
650240070037;;;;;ASEPXIA ESPONJA 2EN1 80G JAB;3336.4;5499;F;1;3274.3;5399.0;-;-;;F;F;F;-;-;-;3920.82;6469.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
650240063435;;;;;TEATRICAL ACLARADORA FACIAL 75 ML CRE;3132.01;5169;D;1;3073.7;5079.0;-;-;;D;D;D;1920.05;3169;D;3188.48;5269.0;-;-;-;0.15;-;-;-;-;-;-;-;-;-;-;-
7798422002506;;;;;SARKANY DRAGONESS LE PARF EDP 100ML FEM;32489.78;53599;D;1;33129.46;54669.0;-;-;;D;D;F;-;-;-;34084.09;56239.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7798422002513;;;;;SARKANY DRAGONESS LE PARF EDP 50ML FEM;21453.43;35399;D;1;21875.82;36099.0;-;-;;D;D;F;-;-;-;23175.0;38239.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
8904150195253;;;;;LADDU CHOCO&NARANJA ORGAN 12 UNI ALI;11826.06;19499;D;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7798161990546;;;;;AZAREX FIBRA ADELGA 30 COMP SUP DIE;12120.01;19999;D;1;13277.63;21899.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7798095330777;;;;;ECELON LOCION 250 ML;26048.11;42979;D;1;27675.1;45669.0;-;-;;D;D;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25665.41;25665.41;42349;;D;-
7798158485611;;;;;BUCAL TAC DES BUCAL CINNAMINT 9ML SPRAY;6051.28;9989;D;1;5291.56;8739.0;2.0;TRF;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6269.51;6269.51;10349;;D;-
7798158485628;;;;;BUCAL TAC DES BUCAL MINT/GINGER 9M SPARY;6051.28;9989;F;1;5291.56;8739.0;2.0;TRF;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6269.51;6269.51;10349;;D;-
7798158485581;;;;;BUCAL TAC DES ALIGNER ICY MINT 9ML SPRAY;6051.28;9989;D;1;5291.56;8739.0;2.0;TRF;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6269.51;6269.51;10349;;D;-
7798158485499;;;;;CLEAR VISION LIMPIA ANTEOJOS 25 ML SPRAY;5826.15;9599;F;1;5660.77;9349.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7798119969495;;;;;GEONAT CURCUMA PLUS 30 CAPS SUP DIE;6931.4;11439;D;1;6136.94;10129.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7798119969501;;;;;GEONAT CITR MAGNESIO 500MG 30COM SUP DIE;6007.19;9899;D;1;5318.69;8779.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7791580900608;;;;;SILVESTRE ROSE C ORDENE ALOE 200GR CRE;2562.2;4229;D;1;;;-;-;;-;-;-;3151.75;5199;C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7798026680704;;;;;NATURAL LIFE SKN,HAIR&NAIL 60COM SUP DIE;13787.4;22749;D;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13578.59;13578.59;22399;;F;-
7804907967748;;;;;BENJAMIN VICUNA SEASON ONE 100ML EDT MAS;22552.88;37199;F;1;23992.88;39589.0;2.0;TRF;;F;F;F;-;-;-;19477.63;32139.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7804907967755;;;;;BENJAMIN VICUNA SEASON TWO 100ML EDT MAS;22552.88;37199;F;1;23992.88;39589.0;2.0;TRF;;D;D;F;-;-;-;19477.63;32139.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7795323776123;7795323776130;;;;VITAL N*4 BRIK 200 ML NE;1187.22;1959;D;1;1175.78;1949.0;-;-;;D;D;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1200.40;1300.39;1989;24.0;D;-
7798321180176;;;;;CETOLATE 100 GR BARRA CHOCO SUP DIE;49791.92;82159;F;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7790375270636;;;;;BAGOVIT CAPILAR PLASMA VEG 350ML ACO;5809.75;9589;D;1;5438.24;8979.0;-;-;;D;D;D;4562.93;7529;C;4260.79;7039.0;-;-;-;0.3;-;-;-;-;-;5395.76;5395.76;8899;;D;-
7790375270643;;;;;BAGOVIT CAPILAR PLASMA VEG 300ML TRA CAP;5766.12;9499;F;1;5397.65;8899.0;-;-;;D;D;D;4528.68;7479;D;4228.79;6979.0;-;-;-;0.3;-;-;-;-;-;5355.24;5355.24;8839;;D;-
7790375270629;;;;;BAGOVIT CAPILAR PLASMA VEG 350ML SHA;5809.75;9589;D;1;5438.24;8979.0;-;-;;D;D;D;4562.93;7529;D;4260.79;7039.0;-;-;-;0.3;-;-;-;-;-;5395.76;5395.76;8899;;D;-
7798322504872;;;;;WANAMA FREEDOM BLUE BIRD EDT 100ML FEM;23611.95;38969;D;1;29402.38;48499.0;-;-;;D;D;F;24996.35;41249;D;24121.31;39799.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7798322504889;;;;;WANAMA FREEDOM ORANGE FLOW EDT 100ML FEM;23611.95;38969;D;1;29402.38;48499.0;-;-;;D;D;F;24996.35;41249;D;24121.31;39799.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7798187760246;;;;;ZAFRAN BARRA ALMENDRA Y COCO 12X28G ALI;7290.91;12039;D;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7794428312809;;;;;HIALU-COL 60 CAPS SUP DIE;26700.88;44059;D;1;27895.81;46029.0;-;-;;D;D;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27179.40;27179.40;44849;;D;-
71249680971;;;;;LOREAL PANORAMA BLACK MASC PES;30027.23;49549;D;1;28370.85;46799.0;-;-;;F;F;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
71249681008;;;;;LOREAL PANORAMA BLACK WTP MASC PES;30027.23;49549;D;1;28370.85;46799.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
41554583854;;;;;MYMB LIFTER GLOSS PEARL LAB;19057.67;31449;D;1;12820.55;21159.0;1.0;TRF;;D;D;F;19234.1;31739;D;18978.12;31299.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
41554583885;;;;;MYMB LIFTER GLOSS SILK LAB;19057.67;31449;D;1;12820.55;21159.0;1.0;TRF;;D;D;F;19234.1;31739;C;18978.12;31299.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
41554583939;;;;;MYMB LIFTER GLOSS TOPAZ LAB;19057.67;31449;D;1;12820.55;21159.0;1.0;TRF;;D;D;F;19234.1;31739;C;18978.12;31299.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
41554586992;;;;;MYMB LIFTER GLOSS BRASS LAB;19057.67;31449;D;1;12820.55;21159.0;1.0;TRF;;D;D;F;19234.1;31739;F;18978.12;31299.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
41554085419;;;;;MYMB LIFTER GLOSS PEACH RING LAB;19057.67;31449;D;1;12820.55;21159.0;1.0;TRF;;D;D;F;19234.1;31739;C;18978.12;31299.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
41554583946;;;;;MYMB LIFTER GLOSS CRYSTAL LAB;19057.67;31449;D;1;12820.55;21159.0;1.0;TRF;;D;D;F;19234.1;31739;D;18978.12;31299.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
3616305141811;;;;;SALLY H PURE RENOVATION THYME 377 ESM;7056.01;11649;D;1;;;-;-;;-;-;-;6557.34;10829;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3616305519986;;;;;RIMMEL WONDER BOND 001 BLACK MASC PES;21962.24;36239;D;1;20548.5;33899.0;-;-;;D;D;F;17538.18;28939;D;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3616305141828;;;;;SALLY H PURE RENOVATION IRISIST 363 ESM;7056.01;11649;D;1;;;-;-;;-;-;-;6557.34;10829;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3616305141781;;;;;SALLY H PURE RENOVATION PEONY F 289 ESM;7056.01;11649;D;1;;;-;-;;-;-;-;6557.34;10829;MC;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7799075002394;;;;;DUCRAY CREASTIM REACTIV 60ML LOC;57363.02;94649;D;1;55734.74;91969.0;-;-;;F;F;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7799075002370;;;;;AVENE TRIASORB COLOR F50 50ML CRE;35025.17;57799;D;1;34030.97;56159.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
859581006846;;;;;VASELINE LIP THERAPY ORIG 4.8GR PRO LAB;3673.68;6069;D;1;3569.4;5899.0;-;-;;F;F;F;3071.36;5069;D;-;-;-;-;-;-;-;-;-;-;-;2764.48;3685.97;4569;6.0;D;-
859581006853;;;;;VASELINE LIP THERAPY ROSY 4.8GR PRO LAB;3673.68;6069;D;1;3569.4;5899.0;-;-;;D;D;F;3071.36;5069;D;-;-;-;-;-;-;-;-;-;-;-;2764.48;3685.97;4569;6.0;D;-
859581006877;;;;;VASELINE LIP THERAPY COCOA 4.8GR PRO LAB;3673.68;6069;D;1;3569.4;5899.0;-;-;;D;D;F;3071.36;5069;D;-;-;-;-;-;-;-;-;-;-;-;2764.48;3685.97;4569;6.0;F;-
6902395856559;;;;;MYMB FIT ME FRESH T VIT C SPF50 0.5 MAQ;18998.1;31349;D;1;12780.47;21089.0;1.0;TRF;;D;D;F;13460.5;22199;D;12880.59;21259.0;-;-;-;0.3;-;-;-;-;-;13658.34;19511.92;22539;2.0;D;-
6902395856610;;;;;MYMB FIT ME FRESH T VIT C SPF50 2.5 MAQ;18998.1;31349;D;1;12780.47;21089.0;1.0;TRF;;D;D;F;13460.5;22199;D;12880.59;21259.0;-;-;-;0.3;-;-;-;-;-;13658.34;19511.92;22539;2.0;F;-
6902395856627;;;;;MYMB FIT ME FRESH T VIT C SPF50 5.6 MAQ;18998.1;31349;D;1;12780.47;21089.0;1.0;TRF;;D;D;F;13460.5;22199;D;12880.59;21259.0;-;-;-;0.3;-;-;-;-;-;13658.34;19511.92;22539;2.0;D;-
6902395830573;;;;;MYMB FIT ME FRESH T VIT C SPF50 08 MAQ;18998.1;31349;D;1;12780.47;21089.0;1.0;TRF;;D;D;F;13460.5;22199;D;12880.59;21259.0;-;-;-;0.3;-;-;-;-;-;13658.34;19511.92;22539;2.0;D;-
6902395830580;;;;;MYMB FIT ME FRESH T VIT C SPF50 09 MAQ;18998.1;31349;D;1;12780.47;21089.0;1.0;TRF;;D;D;F;13460.5;22199;D;12880.59;21259.0;-;-;-;0.3;-;-;-;-;-;13658.34;19511.92;22539;2.0;D;-
6902395830597;;;;;MYMB FIT ME FRESH T VIT C SPF50 10 MAQ;18998.1;31349;D;1;12780.47;21089.0;1.0;TRF;;D;D;F;13460.5;22199;D;12880.59;21259.0;-;-;-;0.3;-;-;-;-;-;13658.34;19511.92;22539;2.0;D;-
7509552892765;;;;;LOREAL UV DEFENDER FPS50+ 30 ML PRO SOL;27092.02;44699;D;1;18467.87;30479.0;1.0;TRF;;D;D;F;18877.46;31149;D;16723.56;27599.0;-;-;-;0.4;-;-;-;-;-;-;-;-;-;-;-
7509552876253;;;;;VOGUE INFINITTO 20HRS MASC PES;11313.08;18669;D;1;10013.93;16529.0;-;-;;F;F;F;11417.81;18839;D;11418.69;18849.0;-;-;-;;-;-;11673.25;19269.0;D;11619.05;11619.05;19179;;D;-
7791274087615;;;;;ALGABO KIDS SANDIA DULCE 350ML SHA;2192.17;3599;D;1;1753.05;2899.0;-;-;;D;D;F;1919.94;3169;F;1945.69;3199.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274001567;;;;;ALGABO BABY 200ML ACEITE;3105.57;5129;D;1;2483.46;4099.0;-;-;;D;D;F;2378.33;3929;MC;2756.39;4549.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274201011;;;;;ALGABO BABY NATURAL X24UN HIS;2334.24;3859;D;1;;;-;-;;-;-;-;-;-;-;1405.22;2299.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274200670;;;;;ALGABO BABY 100% ALGODON X30UN HIS;2328.42;3849;D;1;;;-;-;;-;-;-;-;-;-;1999.73;3299.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274087622;;;;;ALGABO KIDS CHICLE 350ML SHA;2192.17;3599;D;1;1753.05;2899.0;-;-;;D;D;F;1919.94;3169;F;1945.69;3199.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274192234;;;;;ALGABO BABY DULCES MIMOS 200ML COL;2740.21;4529;D;1;2191.3;3599.0;-;-;;D;D;F;2399.92;3969;C;2432.11;3999.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274192883;;;;;ALGABO MEN SHAVING FOAM 400 GR ESP AFE;4116.41;6799;D;1;;;-;-;;-;-;-;3605.22;5949;C;3653.57;6029.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274196508;;;;;ALGABO BABY MANZANILLA 444ML SHA;3044.67;5029;D;1;;;-;-;;-;-;-;-;-;-;2702.34;4459.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274197017;;;;;ALGABO BABY CON STICKER 20UN TOA HUM;1078.43;1779;D;1;;;-;-;;-;-;-;872.52;1449;D;951.23;1579.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274197024;;;;;ALGABO BABY CON STICKER 48UN TOA HUM;2205.88;3649;D;1;1704.35;2799.0;-;-;;D;D;F;1866.61;3089;D;1891.65;3129.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274197031;;;;;ALGABO BABY CON STICKER 80UN TOA HUM;2941.14;4859;D;1;;;-;-;;-;-;-;2453.25;4049;D;2486.16;4099.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274197451;;;;;ALGABO MEN SHAVING 150 GR CRE AFE;4627.91;7639;F;1;;;-;-;;-;-;-;4053.21;6689;D;4107.57;6779.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274197512;;;;;ALGABO DESMAQUILLANTE ALGODON 80U DISCOS;1729.38;2859;F;1;;;-;-;;-;-;-;-;-;-;1534.93;2539.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
7791274200663;;;;;ALGABO BABY 500ML CALCAREO OLEO;3751.04;6189;F;1;;;-;-;;-;-;-;2889.67;4769;D;3329.29;5499.0;-;-;-;;-;-;-;-;-;-;-;-;-;-;-
8720689012690;;;;;AVENT ULTRA AIR 0-6M VERDE Y CELE X2 CHU;17442.28;28789;F;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
8720689012706;;;;;AVENT ULTRA AIR 0-6M LILA Y VERDE X2 CHU;17442.28;28789;D;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
8720689012713;;;;;AVENT ULTRA AIR 6-18M VERD Y GRIS X2 CHU;17442.28;28789;D;1;14307.21;23599.0;-;-;;D;D;F;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
8720689012720;;;;;AVENT ULTRA AIR 6-18M AZUL Y LILA X2 CHU;17442.28;28789;D;1;;;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
